;OrderID;AccountID;Amount;K_SYMBOL
2325;31976;1762;1972.0;Insurance payment
2326;31977;1762;6893.0;Loan payment
2327;31978;1763;1146.0;Household
2328;31979;1763;5539.0;
2329;31980;1764;5270.0;Household
2330;31981;1765;2011.0;Household
2331;31982;1766;4353.0;Household
2332;31983;1766;43.0;
2333;31984;1766;49.0;Insurance payment
2334;31985;1766;2390.0;
2335;31986;1766;501.0;Loan payment
2336;31987;1767;2266.0;Household
2337;31988;1767;1523.0;
2338;31989;1767;1040.0;Insurance payment
2339;31990;1770;8351.0;Household
2340;31991;1771;3052.0;Household
2341;31992;1772;5633.0;Loan payment
2342;31993;1772;11994.0;Household
2343;31994;1773;2877.0;Household
2344;31995;1774;2170.0;Household
2345;31996;1775;2343.0;Household
2346;31997;1776;5710.0;Household
2347;31998;1776;1800.0;Loan payment
2348;31999;1777;1240.0;Household
2349;32000;1777;1418.0;
2350;32001;1777;1657.0;Insurance payment
2351;32002;1778;3432.0;Household
2352;32003;1779;3023.0;Household
2353;32004;1779;1230.0;
2354;32005;1779;61.0;Insurance payment
2355;32006;1780;5429.0;Household
2356;32007;1782;3231.0;Household
2357;32008;1783;6003.0;Household
2358;32009;1784;1785.0;Household
2359;32010;1785;1722.0;Household
2360;32011;1786;8818.0;Household
2361;32012;1787;8033.2;Loan payment
2362;32014;1790;2096.0;Household
2363;32015;1790;1935.0;
2364;32016;1791;6956.0;Household
2365;32017;1792;1712.0;Household
2366;32018;1793;5182.0;Household
2367;32019;1793;1345.0;Leasing
2368;32020;1794;2867.0;Household
2369;32021;1794;1890.0;
2370;32022;1794;198.0;Insurance payment
2371;32023;1794;47.0;
2372;32024;1795;3850.0;Household
2373;32025;1796;1809.0;Household
2374;32026;1796;1228.0;
2375;32027;1797;3835.0;Household
2376;32028;1797;4015.0;
2377;32029;1798;2602.0;Household
2378;32030;1798;1687.0;
2379;32031;1798;4316.0;Insurance payment
2380;32032;1799;2514.0;Household
2381;32033;1800;5103.0;Household
2382;32034;1800;1643.0;
2383;32035;1801;4610.0;Loan payment
2384;32036;1801;4167.0;Household
2385;32037;1801;3419.0;
2386;32038;1801;956.0;Insurance payment
2387;32039;1802;1112.0;Household
2388;32040;1802;1396.0;Household
2389;32041;1803;1474.0;Household
2390;32042;1803;829.0;
2391;32043;1805;2693.0;Leasing
2392;32044;1805;3110.0;Household
2393;32045;1806;2552.0;Household
2394;32046;1807;4731.0;Household
2395;32047;1808;8033.2;Loan payment
2396;32048;1809;6269.0;Household
2397;32049;1809;183.0;
2398;32050;1809;6860.0;Insurance payment
2399;32051;1810;5925.0;Household
2400;32052;1811;3990.8;Loan payment
2401;32053;1811;4206.0;Household
2402;32054;1811;6745.0;
2403;32055;1812;1169.0;Household
2404;32056;1812;1133.0;
2405;32057;1813;812.0;Household
2406;32058;1813;4350.0;
2407;32059;1814;3035.0;Household
2408;32060;1815;6037.0;Household
2409;32061;1815;3859.0;
2410;32062;1816;2824.0;Household
2411;32063;1817;9131.0;Household
2412;32064;1819;3990.8;Loan payment
2413;32065;1819;966.0;Household
2414;32066;1819;1236.0;
2415;32067;1819;8253.0;Insurance payment
2416;32068;1820;7794.0;Household
2417;32069;1821;9385.0;Household
2418;32070;1822;1996.0;Household
2419;32071;1823;2347.0;Household
2420;32072;1824;319.0;Household
2421;32073;1824;9515.0;
2422;32074;1825;1425.0;Household
2423;32075;1825;2688.0;
2424;32076;1826;9921.0;Household
2425;32077;1827;2567.0;Household
2426;32078;1828;2394.5;Leasing
2427;32079;1828;4036.0;Household
2428;32080;1828;1613.0;
2429;32081;1828;153.0;Insurance payment
2430;32082;1828;1498.0;
2431;32083;1829;3684.0;Household
2432;32084;1830;7692.0;Household
2433;32085;1831;2047.0;Household
2434;32086;1832;2072.1;Leasing
2435;32087;1832;3275.0;Household
2436;32088;1832;139.0;
2437;32089;1832;581.0;Insurance payment
2438;32090;1832;5933.0;
2439;32091;1833;1674.0;Household
2440;32092;1834;8084.0;Household
2441;32093;1835;5938.0;Household
2442;32094;1835;1431.0;
2443;32095;1836;6666.0;Household
2444;32096;1836;1685.0;
2445;32097;1837;6387.0;Household
2446;32098;1838;2072.1;Leasing
2447;32099;1838;8940.0;Household
2448;32100;1839;3093.0;Household
2449;32101;1841;2840.0;Household
2450;32102;1841;259.0;
2451;32104;1843;2938.7;Loan payment
2452;32105;1843;6994.0;Household
2453;32106;1844;2161.0;Household
2454;32107;1845;12537.0;Household
2455;32108;1846;2062.0;Household
2456;32109;1847;1815.0;Household
2457;32110;1848;3473.0;Household
2458;32115;1851;3649.0;Household
2459;32116;1852;2199.0;Household
2460;32117;1854;3948.0;Household
2461;32118;1855;2897.0;Household
2462;32119;1856;725.0;Household
2463;32120;1856;1449.0;
2464;32121;1857;4295.0;Household
2465;32122;1857;279.0;
2466;32123;1858;3764.0;Household
2467;32124;1859;2826.0;Household
2468;32125;1860;2170.0;Household
2469;32126;1861;1574.0;Household
2470;32127;1861;1519.0;
2471;32128;1862;6601.7;Loan payment
2472;32129;1863;3371.0;Household
2473;32130;1863;1096.0;
2474;32131;1863;201.0;Insurance payment
2475;32133;1865;1915.0;Household
2476;32134;1866;5051.0;Household
2477;32135;1866;1896.0;Loan payment
2478;32136;1868;12111.0;Household
2479;32137;1869;1054.0;Loan payment
2480;32138;1872;5886.0;Household
2481;32139;1872;137.0;
2482;32141;1874;2100.0;Household
2483;32142;1875;3094.0;Household
2484;32143;1876;2329.0;Household
2485;32144;1876;723.0;
2486;32145;1876;8710.0;Loan payment
2487;32146;1877;1198.0;Household
2488;32147;1877;629.0;Household
2489;32148;1879;907.0;Household
2490;32149;1879;1119.0;
2491;32150;1881;2046.0;Household
2492;32151;1881;3640.0;
2493;32152;1882;1907.0;Household
2494;32153;1882;1936.0;
2495;32154;1882;60.0;Insurance payment
2496;32157;1886;4512.7;Loan payment
2497;32158;1886;4198.0;Household
2498;32159;1887;5608.0;Household
2499;32160;1888;4780.0;Loan payment
2500;32161;1888;510.0;Household
2501;32162;1888;3473.0;
2502;32163;1888;3269.0;Insurance payment
2503;32164;1889;3298.0;Household
2504;32165;1891;2039.0;Household
2505;32166;1891;172.0;
2506;32167;1891;293.0;Insurance payment
2507;32168;1892;2398.0;Household
2508;32169;1893;6289.0;Household
2509;32170;1895;1791.5;Leasing
2510;32171;1895;5810.0;Household
2511;32172;1896;1791.5;Leasing
2512;32173;1896;9463.0;Household
2513;32174;1897;1791.5;Leasing
2514;32175;1897;8458.0;Household
2515;32176;1897;2237.0;
2516;32177;1897;129.0;Insurance payment
2517;32178;1899;3081.0;Household
2518;32179;1900;7114.0;Household
2519;32180;1901;6355.0;Household
2520;32181;1903;1878.0;Household
2521;32182;1903;260.0;
2522;32183;1904;2991.0;Household
2523;32184;1904;587.0;
2524;32185;1904;2257.0;Insurance payment
2525;32186;1904;1116.0;Leasing
2526;32187;1905;3506.0;Household
2527;32188;1905;3225.0;
2528;32189;1905;72.0;Insurance payment
2529;32190;1906;1872.8;Loan payment
2530;32191;1906;7355.0;Household
2531;32192;1906;158.0;
2532;32193;1907;8181.0;Household
2533;32194;1907;594.0;
2534;32195;1908;3594.0;Household
2535;32196;1909;43.0;Household
2536;32197;1909;1156.0;
2537;32198;1909;928.0;Insurance payment
2538;32199;1910;851.0;Household
2539;32200;1910;2336.0;
2540;32201;1912;3232.0;Household
2541;32202;1913;2613.0;Household
2542;32203;1914;1289.0;Household
2543;32204;1914;2046.0;
2544;32205;1915;4052.0;Household
2545;32206;1915;2142.0;
2546;32207;1916;4269.0;Household
2547;32208;1917;2943.0;Household
2548;32209;1918;4231.0;Household
2549;32210;1919;4545.0;Household
2550;32211;1919;342.0;
2551;32212;1920;3570.0;Household
2552;32213;1921;2309.0;Household
2553;32214;1921;124.0;
2554;32217;1924;1962.0;Household
2555;32218;1925;3860.0;Household
2556;32219;1926;2643.0;Household
2557;32220;1926;361.0;
2558;32221;1927;2283.0;Household
2559;32222;1928;2317.5;Loan payment
2560;32223;1929;2027.0;Household
2561;32224;1930;3223.0;Household
2562;32225;1931;4898.0;Household
2563;32226;1931;23.0;
2564;32227;1931;1302.0;Insurance payment
2565;32228;1933;3804.0;Household
2566;32229;1934;1428.0;Household
2567;32230;1934;4007.0;
2568;32231;1934;720.0;Insurance payment
2569;32232;1934;1167.0;
2570;32233;1936;2141.0;Household
2571;32234;1937;2933.0;Household
2572;32235;1938;6646.0;Household
2573;32236;1938;586.0;Leasing
2574;32237;1939;3090.0;Household
2575;32238;1939;893.0;
2576;32239;1940;3106.0;Household
2577;32242;1943;3060.0;Household
2578;32243;1943;1412.0;
2579;32244;1943;2704.0;Insurance payment
2580;32245;1943;2181.0;
2581;32246;1944;6741.0;Household
2582;32247;1946;7593.0;Household
2583;32248;1947;3448.0;Household
2584;32249;1948;731.0;Household
2585;32250;1948;6569.0;
2586;32251;1949;6888.0;Household
2587;32252;1949;107.0;
2588;32253;1949;43.0;Insurance payment
2589;32254;1949;487.0;
2590;32255;1950;6943.0;Household
2591;32256;1951;709.0;Household
2592;32257;1951;968.0;
2593;32258;1951;2441.0;Insurance payment
2594;32259;1954;2140.0;Household
2595;32260;1955;1964.0;Household
2596;32261;1956;4674.0;Household
2597;32262;1957;1595.0;Household
2598;32263;1957;892.0;
2599;32264;1958;2934.0;Household
2600;32265;1959;2975.0;Household
2601;32266;1959;167.0;Household
2602;32267;1960;2103.0;Household
2603;32268;1960;47.0;
2604;32269;1961;2293.0;Household
2605;32270;1962;770.0;Household
2606;32271;1962;1192.0;
2607;32272;1962;1771.0;Insurance payment
2608;32273;1963;3175.0;Household
2609;32274;1964;2438.0;Household
2610;32275;1965;9541.0;Household
2611;32276;1966;5569.0;Household
2612;32277;1967;5194.0;Loan payment
2613;32278;1967;14164.0;Household
2614;32280;1969;5403.0;Household
2615;32281;1970;1774.0;Household
2616;32282;1970;1916.0;
2617;32283;1971;6624.0;Household
2618;32284;1972;2736.0;Household
2619;32285;1973;847.0;Household
2620;32286;1973;1150.0;
2621;32287;1975;2625.0;Household
2622;32288;1975;1480.0;
2623;32289;1975;1711.0;Insurance payment
2624;32290;1975;765.0;
2625;32291;1976;3408.0;Household
2626;32292;1976;2157.0;
2627;32293;1978;5700.3;Loan payment
2628;32294;1978;7001.0;Household
2629;32295;1978;5900.0;
2630;32296;1978;356.0;Insurance payment
2631;32297;1979;2014.0;Household
2632;32298;1980;6879.0;Household
2633;32299;1981;1087.0;Household
2634;32300;1981;1097.0;
2635;32301;1982;3732.0;Household
2636;32302;1986;5451.0;Household
2637;32303;1988;2671.0;Household
2638;32304;1989;1982.0;Household
2639;32305;1990;2168.0;Household
2640;32306;1991;2857.0;Household
2641;32307;1991;4312.0;
2642;32308;1991;341.0;Insurance payment
2643;32309;1992;4140.0;Household
2644;32310;1993;5700.3;Loan payment
2645;32311;1994;3962.0;Household
2646;32312;1994;706.0;
2647;32313;1994;18.0;Insurance payment
2648;32314;1994;43.0;
2649;32315;1995;2944.0;Household
2650;32316;1996;2395.6;Leasing
2651;32317;1997;581.0;Household
2652;32318;1997;1361.0;Household
2653;32319;1999;2676.0;Household
2654;32320;1999;3778.0;
2655;32321;2000;3318.0;Household
2656;32322;2000;48.0;
2657;32323;2000;14.0;Insurance payment
2658;32324;2000;4847.0;Loan payment
2659;32325;2001;12524.0;Household
2660;32326;2002;3688.0;Household
2661;32327;2003;2127.0;Leasing
2662;32328;2004;5472.0;Household
2663;32329;2005;1924.0;Household
2664;32330;2005;141.0;
2665;32331;2005;209.0;Insurance payment
2666;32332;2006;2764.0;Household
2667;32333;2006;371.0;Household
2668;32334;2008;543.0;Household
2669;32335;2008;3655.0;
2670;32336;2009;2995.0;Household
2671;32337;2009;1268.0;
2672;32338;2010;3876.0;Household
2673;32339;2011;1726.0;Household
2674;32340;2011;272.0;
2675;32341;2011;12.0;Insurance payment
2676;32342;2012;3844.0;Household
2677;32346;2015;4535.0;Household
2678;32347;2016;741.0;Household
2679;32348;2016;1069.0;
2680;32349;2016;157.0;Insurance payment
2681;32350;2017;1855.0;Household
2682;32351;2017;816.0;
2683;32352;2018;3115.0;Household
2684;32353;2018;3210.0;Loan payment
2685;32354;2019;1422.0;Household
2686;32355;2019;265.0;
2687;32356;2019;415.0;Insurance payment
2688;32357;2020;2329.0;Household
2689;32358;2022;1943.0;Household
2690;32359;2023;1687.0;Household
2691;32360;2023;4208.0;
2692;32361;2023;1052.0;Insurance payment
2693;32362;2023;1684.0;
2694;32363;2024;7024.0;Household
2695;32364;2025;6704.0;Household
2696;32365;2026;1943.0;Household
2697;32366;2026;3387.0;
2698;32367;2027;3476.0;Household
2699;32368;2030;4325.0;Household
2700;32371;2032;2873.0;Household
2701;32372;2032;225.0;
2702;32373;2032;690.0;Insurance payment
2703;32374;2032;1441.0;
2704;32375;2033;4274.0;Household
2705;32376;2034;8744.0;Household
2706;32377;2035;4898.2;Loan payment
2707;32378;2035;8404.0;Household
2708;32379;2035;917.0;
2709;32380;2035;121.0;Insurance payment
2710;32381;2035;93.0;
2711;32382;2037;762.0;Household
2712;32383;2037;8535.0;
2713;32384;2038;1580.0;Household
2714;32385;2038;2062.0;
2715;32386;2040;5262.0;Household
2716;32387;2042;1258.0;Household
2717;32388;2042;1008.0;
2718;32389;2043;4366.0;Household
2719;32390;2044;8417.0;Household
2720;32391;2044;861.0;Leasing
2721;32392;2045;1536.0;Household
2722;32393;2046;426.0;Household
2723;32394;2046;1647.0;
2724;32395;2047;2670.0;Household
2725;32396;2048;2525.0;Household
2726;32397;2048;1466.0;
2727;32398;2048;1017.0;Leasing
2728;32399;2049;4854.0;Household
2729;32400;2049;1037.0;
2730;32401;2050;3564.0;Household
2731;32402;2050;5542.0;
2732;32403;2050;197.0;Insurance payment
2733;32404;2050;401.0;
2734;32405;2051;4898.2;Loan payment
2735;32406;2052;4278.0;Household
2736;32407;2052;72.0;
2737;32408;2052;263.0;Insurance payment
2738;32409;2052;1799.0;Leasing
2739;32410;2053;4409.0;Household
2740;32411;2054;1488.0;Household
2741;32412;2054;4448.0;
2742;32413;2054;2802.0;Insurance payment
2743;32414;2055;6844.0;Household
2744;32415;2055;4521.0;Loan payment
2745;32416;2057;3573.0;Household
2746;32417;2057;970.0;
2747;32418;2057;769.0;Insurance payment
2748;32419;2057;102.0;
2749;32420;2058;2564.0;Household
2750;32421;2058;131.0;
2751;32422;2058;5.0;Insurance payment
2752;32423;2058;2.0;
2753;32424;2060;7523.0;Household
2754;32425;2061;1994.0;Household
2755;32426;2061;675.0;
2756;32427;2062;7182.5;Loan payment
2757;32428;2062;107.0;Household
2758;32429;2062;3136.0;
2759;32430;2063;1542.0;Household
2760;32431;2064;2322.7;Loan payment
2761;32432;2065;3075.0;Household
2762;32433;2066;2319.0;Household
2763;32434;2068;172.0;Household
2764;32435;2068;1405.0;
2765;32436;2068;1047.0;Insurance payment
2766;32437;2069;484.0;Household
2767;32438;2069;2223.0;
2768;32439;2069;2108.0;Insurance payment
2769;32440;2069;118.0;
2770;32441;2070;8092.0;Household
2771;32442;2071;125.0;Household
2772;32443;2071;3093.0;
2773;32444;2072;6746.0;Household
2774;32445;2073;1860.0;Loan payment
2775;32446;2074;2354.0;Household
2776;32447;2074;2568.0;
2777;32448;2075;589.0;Household
2778;32449;2075;992.0;
2779;32450;2075;619.0;Insurance payment
2780;32451;2076;382.0;Household
2781;32452;2076;1670.0;Household
2782;32453;2078;3598.0;Household
2783;32454;2080;5961.0;Loan payment
2784;32455;2080;13628.0;Household
2785;32456;2081;2028.0;Household
2786;32457;2082;822.0;Household
2787;32458;2082;1782.0;
2788;32459;2082;5187.0;Insurance payment
2789;32460;2083;8282.0;Household
2790;32461;2084;4554.0;Household
2791;32462;2085;2124.0;Household
2792;32463;2085;305.0;
2793;32464;2085;4045.0;Insurance payment
2794;32465;2087;4619.9;Leasing
2795;32466;2088;3240.0;Household
2796;32469;2090;3532.0;Household
2797;32470;2092;7598.0;Household
2798;32471;2094;2288.0;Household
2799;32472;2096;3731.0;Household
2800;32473;2096;5441.0;
2801;32478;2101;987.0;Household
2802;32479;2101;600.0;
2803;32480;2101;722.0;Insurance payment
2804;32481;2102;5662.0;Household
2805;32482;2102;1835.0;
2806;32483;2103;1482.0;Household
2807;32484;2103;2211.0;
2808;32485;2104;6927.0;Household
2809;32486;2105;1546.0;Household
2810;32487;2106;3468.0;Household
2811;32488;2106;8460.0;Loan payment
2812;32489;2107;6395.0;Household
2813;32490;2107;663.0;
2814;32491;2108;5974.0;Household
2815;32492;2110;2050.0;Household
2816;32493;2111;4619.9;Leasing
2817;32494;2112;4788.0;Household
2818;32495;2114;5102.0;Household
2819;32496;2114;1742.0;
2820;32497;2115;1940.0;Household
2821;32498;2116;7699.8;Loan payment
2822;32499;2116;1307.0;Household
2823;32500;2116;3407.0;
2824;32501;2117;7786.0;Household
2825;32502;2118;9871.0;Household
2826;32503;2119;5688.0;Household
2827;32509;2121;2625.0;Household
2828;32510;2121;3382.0;
2829;32511;2122;7663.0;Household
2830;32512;2123;2141.0;Household
2831;32513;2124;5207.0;Household
2832;32514;2124;287.0;
2833;32515;2125;3225.0;Household
2834;32516;2127;1995.0;Household
2835;32517;2128;3601.0;Household
2836;32522;2131;2560.0;Household
2837;32523;2131;957.0;Household
2838;32524;2133;2143.0;Household
2839;32525;2134;3118.0;Household
2840;32526;2134;641.0;
2841;32527;2134;637.0;Loan payment
2842;32528;2135;2740.0;Household
2843;32529;2135;4101.0;
2844;32530;2137;1958.7;Leasing
2845;32531;2138;9788.0;Household
2846;32532;2139;2154.0;Household
2847;32533;2139;4737.0;
2848;32534;2139;6275.0;Insurance payment
2849;32535;2140;2318.0;Household
2850;32536;2141;5796.0;Household
2851;32537;2142;9768.0;Household
2852;32538;2142;1944.0;Loan payment
2853;32539;2143;7264.0;Household
2854;32540;2143;1985.0;Loan payment
2855;32545;2146;2400.0;Household
2856;32546;2146;3230.0;
2857;32547;2147;2965.0;Household
2858;32548;2147;1341.0;Leasing
2859;32549;2148;2301.0;Household
2860;32550;2148;69.0;
2861;32551;2149;2536.0;Household
2862;32552;2150;2019.0;Household
2863;32553;2151;5286.0;Household
2864;32554;2151;1227.0;
2865;32555;2151;223.0;Insurance payment
2866;32556;2152;3191.0;Household
2867;32557;2153;5129.5;Loan payment
2868;32558;2153;1737.0;Household
2869;32559;2153;10303.0;
2870;32560;2153;2223.0;Insurance payment
2871;32561;2154;2126.0;Household
2872;32562;2155;735.0;Household
2873;32563;2155;1534.0;
2874;32564;2156;9921.0;Household
2875;32565;2157;9094.0;Household
2876;32566;2159;1118.0;Household
2877;32567;2159;7601.0;
2878;32568;2160;6084.0;Household
2879;32569;2161;2770.0;Household
2880;32570;2161;1068.0;
2881;32571;2162;8468.0;Household
2882;32572;2163;2403.0;Household
2883;32573;2163;2791.0;
2884;32574;2164;7552.0;Household
